Date,005930,373220,000660,207940,051910,006400,005935,005380,000270,035420
2022-07-22,61300,382000.0,100000,829000.0,561000.0,568000,56200,191000,80900,250000.0
2022-07-25,61100,391000.0,100000,829000.0,556000.0,558000,55800,196000,82300,248000.0
2022-07-26,61700,394000.0,100500,828000.0,567000.0,563000,55700,196000,82500,245000.0
2022-07-27,61800,393500.0,100000,841000.0,565000.0,556000,56100,196000,80800,246000.0
2022-07-28,61900,415500.0,99400,863000.0,598000.0,578000,57000,195000,80500,247000.0
2022-07-29,61400,422000.0,97900,865000.0,603000.0,569000,57000,196000,81200,259000.0
2022-08-01,61300,419500.0,97100,878000.0,613000.0,583000,56400,196000,80400,259000.0
2022-08-02,61700,417000.0,96500,866000.0,610000.0,572000,56400,196500,81200,259000.0
2022-08-03,61300,437000.0,97500,871000.0,614000.0,586000,56300,197000,81300,269000.0
2022-08-04,61500,443000.0,97500,875000.0,609000.0,589000,56400,196500,81300,273500.0
2022-08-05,61500,446000.0,98500,895000.0,642000.0,598000,56500,194500,80500,267000.0
2022-08-08,60800,447000.0,96300,900000.0,652000.0,597000,55500,196000,81400,258500.0
2022-08-09,60000,457500.0,95100,902000.0,671000.0,615000,55400,193500,81500,265000.0
2022-08-10,59100,458000.0,91800,892000.0,648000.0,612000,54500,192500,80700,262000.0
2022-08-11,59900,472000.0,93300,904000.0,658000.0,619000,54600,193000,80800,267500.0
2022-08-12,60200,460500.0,93300,910000.0,665000.0,623000,55100,196000,82400,265500.0
2022-08-16,61000,460500.0,96700,905000.0,662000.0,632000,56000,197500,82000,259500.0
2022-08-17,60400,453500.0,97100,871000.0,658000.0,629000,55900,190000,78700,258000.0
2022-08-18,61500,452000.0,95700,875000.0,651000.0,624000,56400,186000,76700,250000.0
2022-08-19,60900,447000.0,96400,868000.0,640000.0,618000,55800,190000,77200,248000.0
2022-08-22,60000,442500.0,95200,851000.0,639000.0,600000,54700,189000,77400,245500.0
2022-08-23,59100,445000.0,93600,829000.0,620000.0,587000,54500,189000,77400,241000.0
2022-08-24,59000,451000.0,93200,828000.0,614000.0,591000,54200,188000,76600,241500.0
2022-08-25,59700,459000.0,94100,845000.0,616000.0,587000,54600,192000,79100,244500.0
2022-08-26,60000,465500.0,95100,847000.0,616000.0,586000,55100,193500,78900,242000.0
2022-08-29,58600,459500.0,92500,829000.0,604000.0,576000,54500,188500,77500,234000.0
2022-08-30,58800,465500.0,93200,836000.0,611000.0,578000,54700,195500,80100,238000.0
2022-08-31,59700,462500.0,95200,835000.0,632000.0,598000,54500,196000,80800,240000.0
2022-09-01,58400,463000.0,92400,826000.0,623000.0,575000,53700,195500,80200,236000.0
2022-09-02,57500,482000.0,91700,838000.0,610000.0,576000,53100,196500,80800,234000.0
2022-09-05,57100,483000.0,91100,815000.0,616000.0,566000,52300,200000,81000,236000.0
2022-09-06,57100,483500.0,91800,816000.0,619000.0,560000,52200,201000,81400,235000.0
2022-09-07,56000,488000.0,90400,811000.0,623000.0,554000,52000,202000,82300,231500.0
2022-09-08,55600,486500.0,90400,810000.0,644000.0,571000,52000,200000,80900,231500.0
2022-09-13,58100,497000.0,94800,841000.0,665000.0,602000,53700,200500,81300,238500.0
2022-09-14,56800,498500.0,93000,828000.0,663000.0,614000,52400,198500,80300,230000.0
2022-09-15,56000,511000.0,92000,807000.0,658000.0,615000,51800,198000,80000,225500.0
2022-09-16,56200,506000.0,91200,802000.0,635000.0,602000,51500,201000,81100,220000.0
